-2.86882,0.576416,-0.475935,54400
-2.88719,0.555192,-0.187127,377000
-2.91286,0.531279,0.0727848,320000
-2.86964,0.578619,-0.512227,0
-2.95098,0.491003,-0.0259996,143000
-2.95286,0.488308,-0.0115009,113000
-2.90034,0.544223,0.040246,415000
-2.95446,0.488929,0.163876,216000
-2.86525,0.577209,0.150967,0
-2.87585,0.566928,-0.0262842,507000
-2.87659,0.56665,-0.00964712,426000
-2.88737,0.555969,0.150183,0
-2.90993,0.534258,0.00659869,682000
-2.92915,0.513398,0.134409,207000
-3.00418,0.439625,0.188523,0
-2.94827,0.497954,-0.00295109,406000
-2.95015,0.495112,0.011519,387000
-2.98397,0.459934,0.0798004,0
-2.87164,0.577114,-0.231275,330000
-2.88838,0.555752,0.0065979,493000
-2.88912,0.555572,0.0232541,384000
-2.86797,0.57723,-0.314709,276000
-2.93569,0.511217,0.213269,2960
-2.97929,0.459619,0.139826,53100
-2.9228,0.517616,-0.0508783,798000
-2.92092,0.520428,-0.0653541,724000
-2.86949,0.576464,0.233444,0
-2.88846,0.553349,-0.366914,5670
-2.86989,0.576923,-0.104461,442000
-2.87538,0.569884,-0.522269,0
-2.89229,0.553486,-0.265906,132000
-2.89098,0.554492,-0.281567,124000
-2.88421,0.557824,-0.448666,0
-2.87641,0.567836,-0.346576,138000
-2.97585,0.469215,0.146697,283000
-2.89936,0.546011,-0.384194,0
-2.89559,0.55144,-0.413184,0
-2.91605,0.524614,0.102369,220000
-2.94487,0.501152,0.197962,32400
-2.89747,0.548627,-0.398708,0
-2.86463,0.577688,-0.0433906,406000
-2.91867,0.524076,0.133978,141000
-2.95857,0.487851,0.104414,335000
-2.87209,0.576676,-0.0544348,438000
-2.92251,0.524363,-0.208967,36500
-2.92381,0.521806,-0.193607,40300
-2.90192,0.544064,-0.104162,536000
-2.89609,0.546244,-0.041983,596000
-2.91431,0.532472,0.230747,0
-2.87671,0.566458,-0.187444,370000
-2.87744,0.566475,-0.17075,394000
-2.99631,0.44537,0.218847,1170
-2.92376,0.520702,0.0548752,500000
-2.93654,0.509667,0.0518992,466000
-2.93978,0.505785,-0.166673,0
-2.91161,0.532683,-0.191496,155000
-2.91349,0.529988,-0.176997,167000
